,Topic,Date,Time,Amps,datetime
209181,meduk2/capstone/power1,4/27/2023,12:02:40,1.19,2023-04-27 12:02:40
209182,meduk2/capstone/power1,4/27/2023,12:02:41,1.19,2023-04-27 12:02:41
209183,meduk2/capstone/power1,4/27/2023,12:02:43,1.23,2023-04-27 12:02:43
209184,meduk2/capstone/power1,4/27/2023,12:02:44,1.21,2023-04-27 12:02:44
209185,meduk2/capstone/power1,4/27/2023,12:02:45,1.25,2023-04-27 12:02:45
209186,meduk2/capstone/power1,4/27/2023,12:02:46,1.4,2023-04-27 12:02:46
209187,meduk2/capstone/power1,4/27/2023,12:02:47,1.33,2023-04-27 12:02:47
209188,meduk2/capstone/power1,4/27/2023,12:02:48,1.16,2023-04-27 12:02:48
209189,meduk2/capstone/power1,4/27/2023,12:02:49,1.16,2023-04-27 12:02:49
209190,meduk2/capstone/power1,4/27/2023,12:02:50,1.11,2023-04-27 12:02:50
209191,meduk2/capstone/power1,4/27/2023,12:02:52,1.22,2023-04-27 12:02:52
209192,meduk2/capstone/power1,4/27/2023,12:02:53,1.19,2023-04-27 12:02:53
209193,meduk2/capstone/power1,4/27/2023,12:02:54,1.17,2023-04-27 12:02:54
209194,meduk2/capstone/power1,4/27/2023,12:02:55,1.31,2023-04-27 12:02:55
209195,meduk2/capstone/power1,4/27/2023,12:02:56,1.19,2023-04-27 12:02:56
209196,meduk2/capstone/power1,4/27/2023,12:02:57,1.13,2023-04-27 12:02:57
209197,meduk2/capstone/power1,4/27/2023,12:02:58,1.34,2023-04-27 12:02:58
209198,meduk2/capstone/power1,4/27/2023,12:02:59,1.06,2023-04-27 12:02:59
209199,meduk2/capstone/power1,4/27/2023,12:03:01,1.2,2023-04-27 12:03:01
209200,meduk2/capstone/power1,4/27/2023,12:03:02,1.34,2023-04-27 12:03:02
209201,meduk2/capstone/power1,4/27/2023,12:03:03,1.21,2023-04-27 12:03:03
209202,meduk2/capstone/power1,4/27/2023,12:03:04,1.12,2023-04-27 12:03:04
209203,meduk2/capstone/power1,4/27/2023,12:03:05,1.11,2023-04-27 12:03:05
209204,meduk2/capstone/power1,4/27/2023,12:03:06,1.08,2023-04-27 12:03:06
209205,meduk2/capstone/power1,4/27/2023,12:03:07,1.16,2023-04-27 12:03:07
209206,meduk2/capstone/power1,4/27/2023,12:03:09,1.28,2023-04-27 12:03:09
209207,meduk2/capstone/power1,4/27/2023,12:03:10,1.23,2023-04-27 12:03:10
209208,meduk2/capstone/power1,4/27/2023,12:03:11,1.09,2023-04-27 12:03:11
209209,meduk2/capstone/power1,4/27/2023,12:03:12,1.49,2023-04-27 12:03:12
209210,meduk2/capstone/power1,4/27/2023,12:03:13,1.42,2023-04-27 12:03:13
209211,meduk2/capstone/power1,4/27/2023,12:03:14,1.29,2023-04-27 12:03:14
209212,meduk2/capstone/power1,4/27/2023,12:03:15,1.22,2023-04-27 12:03:15
209213,meduk2/capstone/power1,4/27/2023,12:03:16,1.28,2023-04-27 12:03:16
209214,meduk2/capstone/power1,4/27/2023,12:03:18,1.14,2023-04-27 12:03:18
209215,meduk2/capstone/power1,4/27/2023,12:03:19,1.49,2023-04-27 12:03:19
209216,meduk2/capstone/power1,4/27/2023,12:03:20,1.74,2023-04-27 12:03:20
209217,meduk2/capstone/power1,4/27/2023,12:03:21,1.56,2023-04-27 12:03:21
209218,meduk2/capstone/power1,4/27/2023,12:03:22,1.54,2023-04-27 12:03:22
209219,meduk2/capstone/power1,4/27/2023,12:03:23,1.49,2023-04-27 12:03:23
209220,meduk2/capstone/power1,4/27/2023,12:03:24,1.25,2023-04-27 12:03:24
209221,meduk2/capstone/power1,4/27/2023,12:03:26,1.54,2023-04-27 12:03:26
209222,meduk2/capstone/power1,4/27/2023,12:03:27,1.49,2023-04-27 12:03:27
209223,meduk2/capstone/power1,4/27/2023,12:03:28,1.5,2023-04-27 12:03:28
209224,meduk2/capstone/power1,4/27/2023,12:03:29,1.55,2023-04-27 12:03:29
209225,meduk2/capstone/power1,4/27/2023,12:03:30,1.12,2023-04-27 12:03:30
209226,meduk2/capstone/power1,4/27/2023,12:03:31,1.13,2023-04-27 12:03:31
209227,meduk2/capstone/power1,4/27/2023,12:03:32,1.33,2023-04-27 12:03:32
209228,meduk2/capstone/power1,4/27/2023,12:03:33,1.78,2023-04-27 12:03:33
209229,meduk2/capstone/power1,4/27/2023,12:03:35,1.21,2023-04-27 12:03:35
209230,meduk2/capstone/power1,4/27/2023,12:03:36,1.11,2023-04-27 12:03:36
209231,meduk2/capstone/power1,4/27/2023,12:03:37,1.14,2023-04-27 12:03:37
209232,meduk2/capstone/power1,4/27/2023,12:03:38,1.11,2023-04-27 12:03:38
209233,meduk2/capstone/power1,4/27/2023,12:03:39,1.17,2023-04-27 12:03:39
209234,meduk2/capstone/power1,4/27/2023,12:03:40,1.31,2023-04-27 12:03:40
209235,meduk2/capstone/power1,4/27/2023,12:03:41,1.25,2023-04-27 12:03:41
209236,meduk2/capstone/power1,4/27/2023,12:03:42,1.08,2023-04-27 12:03:42
209237,meduk2/capstone/power1,4/27/2023,12:03:44,1.34,2023-04-27 12:03:44
209238,meduk2/capstone/power1,4/27/2023,12:03:45,1.08,2023-04-27 12:03:45
209239,meduk2/capstone/power1,4/27/2023,12:03:46,1.12,2023-04-27 12:03:46
209240,meduk2/capstone/power1,4/27/2023,12:03:47,1.12,2023-04-27 12:03:47
209241,meduk2/capstone/power1,4/27/2023,12:03:48,1.12,2023-04-27 12:03:48
209242,meduk2/capstone/power1,4/27/2023,12:03:49,1.24,2023-04-27 12:03:49
209243,meduk2/capstone/power1,4/27/2023,12:03:50,1.18,2023-04-27 12:03:50
209244,meduk2/capstone/power1,4/27/2023,12:03:52,1.47,2023-04-27 12:03:52
209245,meduk2/capstone/power1,4/27/2023,12:03:53,1.11,2023-04-27 12:03:53
209246,meduk2/capstone/power1,4/27/2023,12:03:54,1.22,2023-04-27 12:03:54
209247,meduk2/capstone/power1,4/27/2023,12:03:55,1.13,2023-04-27 12:03:55
209248,meduk2/capstone/power1,4/27/2023,12:03:56,1.58,2023-04-27 12:03:56
209249,meduk2/capstone/power1,4/27/2023,12:03:57,1.19,2023-04-27 12:03:57
209250,meduk2/capstone/power1,4/27/2023,12:03:58,1.27,2023-04-27 12:03:58
209251,meduk2/capstone/power1,4/27/2023,12:03:59,1.44,2023-04-27 12:03:59
209252,meduk2/capstone/power1,4/27/2023,12:04:01,1.22,2023-04-27 12:04:01
209253,meduk2/capstone/power1,4/27/2023,12:04:02,1.22,2023-04-27 12:04:02
209254,meduk2/capstone/power1,4/27/2023,12:04:03,1.23,2023-04-27 12:04:03
209255,meduk2/capstone/power1,4/27/2023,12:04:04,1.12,2023-04-27 12:04:04
209256,meduk2/capstone/power1,4/27/2023,12:04:05,1.2,2023-04-27 12:04:05
209257,meduk2/capstone/power1,4/27/2023,12:04:06,1.17,2023-04-27 12:04:06
209258,meduk2/capstone/power1,4/27/2023,12:04:07,1.17,2023-04-27 12:04:07
209259,meduk2/capstone/power1,4/27/2023,12:04:08,1.24,2023-04-27 12:04:08
209260,meduk2/capstone/power1,4/27/2023,12:04:10,1.15,2023-04-27 12:04:10
209261,meduk2/capstone/power1,4/27/2023,12:04:11,1.09,2023-04-27 12:04:11
209262,meduk2/capstone/power1,4/27/2023,12:04:12,1.24,2023-04-27 12:04:12
209263,meduk2/capstone/power1,4/27/2023,12:04:13,1.21,2023-04-27 12:04:13
209264,meduk2/capstone/power1,4/27/2023,12:04:14,1.15,2023-04-27 12:04:14
209265,meduk2/capstone/power1,4/27/2023,12:04:15,1.19,2023-04-27 12:04:15
209266,meduk2/capstone/power1,4/27/2023,12:04:16,1.21,2023-04-27 12:04:16
209267,meduk2/capstone/power1,4/27/2023,12:04:18,1.12,2023-04-27 12:04:18
209268,meduk2/capstone/power1,4/27/2023,12:04:19,1.21,2023-04-27 12:04:19
209269,meduk2/capstone/power1,4/27/2023,12:04:20,1.2,2023-04-27 12:04:20
209270,meduk2/capstone/power1,4/27/2023,12:04:21,1.14,2023-04-27 12:04:21
209271,meduk2/capstone/power1,4/27/2023,12:04:22,1.17,2023-04-27 12:04:22
209272,meduk2/capstone/power1,4/27/2023,12:04:23,1.23,2023-04-27 12:04:23
209273,meduk2/capstone/power1,4/27/2023,12:04:24,1.17,2023-04-27 12:04:24
209274,meduk2/capstone/power1,4/27/2023,12:04:25,1.3,2023-04-27 12:04:25
209275,meduk2/capstone/power1,4/27/2023,12:04:27,1.19,2023-04-27 12:04:27
209276,meduk2/capstone/power1,4/27/2023,12:04:28,1.23,2023-04-27 12:04:28
209277,meduk2/capstone/power1,4/27/2023,12:04:29,1.17,2023-04-27 12:04:29
209278,meduk2/capstone/power1,4/27/2023,12:04:30,1.31,2023-04-27 12:04:30
209279,meduk2/capstone/power1,4/27/2023,12:04:31,1.28,2023-04-27 12:04:31
209280,meduk2/capstone/power1,4/27/2023,12:04:32,1.08,2023-04-27 12:04:32
209281,meduk2/capstone/power1,4/27/2023,12:04:33,1.16,2023-04-27 12:04:33
209282,meduk2/capstone/power1,4/27/2023,12:04:34,1.13,2023-04-27 12:04:34
209283,meduk2/capstone/power1,4/27/2023,12:04:36,1.21,2023-04-27 12:04:36
209284,meduk2/capstone/power1,4/27/2023,12:04:37,1.11,2023-04-27 12:04:37
209285,meduk2/capstone/power1,4/27/2023,12:04:38,1.23,2023-04-27 12:04:38
209286,meduk2/capstone/power1,4/27/2023,12:04:39,1.26,2023-04-27 12:04:39
209287,meduk2/capstone/power1,4/27/2023,12:04:40,1.34,2023-04-27 12:04:40
209288,meduk2/capstone/power1,4/27/2023,12:04:41,1.21,2023-04-27 12:04:41
209289,meduk2/capstone/power1,4/27/2023,12:04:42,1.14,2023-04-27 12:04:42
209290,meduk2/capstone/power1,4/27/2023,12:04:44,1.19,2023-04-27 12:04:44
209291,meduk2/capstone/power1,4/27/2023,12:04:45,1.19,2023-04-27 12:04:45
209292,meduk2/capstone/power1,4/27/2023,12:04:46,1.11,2023-04-27 12:04:46
209293,meduk2/capstone/power1,4/27/2023,12:04:47,1.17,2023-04-27 12:04:47
209294,meduk2/capstone/power1,4/27/2023,12:04:48,1.12,2023-04-27 12:04:48
209295,meduk2/capstone/power1,4/27/2023,12:04:49,1.23,2023-04-27 12:04:49
209296,meduk2/capstone/power1,4/27/2023,12:04:50,1.23,2023-04-27 12:04:50
209297,meduk2/capstone/power1,4/27/2023,12:04:51,1.12,2023-04-27 12:04:51
209298,meduk2/capstone/power1,4/27/2023,12:04:53,1.13,2023-04-27 12:04:53
209299,meduk2/capstone/power1,4/27/2023,12:04:54,1.13,2023-04-27 12:04:54
209300,meduk2/capstone/power1,4/27/2023,12:04:55,1.37,2023-04-27 12:04:55
209301,meduk2/capstone/power1,4/27/2023,12:04:56,1.26,2023-04-27 12:04:56
209302,meduk2/capstone/power1,4/27/2023,12:04:57,1.18,2023-04-27 12:04:57
209303,meduk2/capstone/power1,4/27/2023,12:04:58,1.12,2023-04-27 12:04:58
209304,meduk2/capstone/power1,4/27/2023,12:04:59,1.16,2023-04-27 12:04:59
209305,meduk2/capstone/power1,4/27/2023,12:05:01,1.92,2023-04-27 12:05:01
209306,meduk2/capstone/power1,4/27/2023,12:05:02,1.39,2023-04-27 12:05:02
209307,meduk2/capstone/power1,4/27/2023,12:05:03,1.46,2023-04-27 12:05:03
209308,meduk2/capstone/power1,4/27/2023,12:05:04,1.62,2023-04-27 12:05:04
209309,meduk2/capstone/power1,4/27/2023,12:05:05,1.32,2023-04-27 12:05:05
209310,meduk2/capstone/power1,4/27/2023,12:05:06,1.17,2023-04-27 12:05:06
209311,meduk2/capstone/power1,4/27/2023,12:05:07,1.18,2023-04-27 12:05:07
209312,meduk2/capstone/power1,4/27/2023,12:05:08,1.37,2023-04-27 12:05:08
209313,meduk2/capstone/power1,4/27/2023,12:05:10,1.16,2023-04-27 12:05:10
209314,meduk2/capstone/power1,4/27/2023,12:05:11,1.2,2023-04-27 12:05:11
209315,meduk2/capstone/power1,4/27/2023,12:05:12,1.7,2023-04-27 12:05:12
209316,meduk2/capstone/power1,4/27/2023,12:05:13,1.13,2023-04-27 12:05:13
209317,meduk2/capstone/power1,4/27/2023,12:05:14,1.19,2023-04-27 12:05:14
209318,meduk2/capstone/power1,4/27/2023,12:05:15,1.09,2023-04-27 12:05:15
209319,meduk2/capstone/power1,4/27/2023,12:05:16,1.14,2023-04-27 12:05:16
209320,meduk2/capstone/power1,4/27/2023,12:05:17,1.09,2023-04-27 12:05:17
209321,meduk2/capstone/power1,4/27/2023,12:05:19,1.23,2023-04-27 12:05:19
209322,meduk2/capstone/power1,4/27/2023,12:05:20,1.13,2023-04-27 12:05:20
209323,meduk2/capstone/power1,4/27/2023,12:05:21,1.3,2023-04-27 12:05:21
209324,meduk2/capstone/power1,4/27/2023,12:05:22,1.26,2023-04-27 12:05:22
209325,meduk2/capstone/power1,4/27/2023,12:05:23,1.16,2023-04-27 12:05:23
209326,meduk2/capstone/power1,4/27/2023,12:05:24,1.04,2023-04-27 12:05:24
209327,meduk2/capstone/power1,4/27/2023,12:05:25,1.07,2023-04-27 12:05:25
209328,meduk2/capstone/power1,4/27/2023,12:05:27,1.13,2023-04-27 12:05:27
209329,meduk2/capstone/power1,4/27/2023,12:05:28,1.13,2023-04-27 12:05:28
209330,meduk2/capstone/power1,4/27/2023,12:05:29,1.06,2023-04-27 12:05:29
209331,meduk2/capstone/power1,4/27/2023,12:05:30,1.12,2023-04-27 12:05:30
209332,meduk2/capstone/power1,4/27/2023,12:05:31,1.22,2023-04-27 12:05:31
209333,meduk2/capstone/power1,4/27/2023,12:05:32,0.98,2023-04-27 12:05:32
209334,meduk2/capstone/power1,4/27/2023,12:05:33,1.11,2023-04-27 12:05:33
209335,meduk2/capstone/power1,4/27/2023,12:05:34,1.13,2023-04-27 12:05:34
209336,meduk2/capstone/power1,4/27/2023,12:05:36,1.31,2023-04-27 12:05:36
209337,meduk2/capstone/power1,4/27/2023,12:05:37,1.31,2023-04-27 12:05:37
209338,meduk2/capstone/power1,4/27/2023,12:05:38,1.04,2023-04-27 12:05:38
209339,meduk2/capstone/power1,4/27/2023,12:05:39,1.39,2023-04-27 12:05:39
209340,meduk2/capstone/power1,4/27/2023,12:05:40,1.46,2023-04-27 12:05:40
209341,meduk2/capstone/power1,4/27/2023,12:05:41,1.16,2023-04-27 12:05:41
209342,meduk2/capstone/power1,4/27/2023,12:05:42,1.13,2023-04-27 12:05:42
209343,meduk2/capstone/power1,4/27/2023,12:05:43,1.59,2023-04-27 12:05:43
209344,meduk2/capstone/power1,4/27/2023,12:05:45,1.82,2023-04-27 12:05:45
209345,meduk2/capstone/power1,4/27/2023,12:05:46,1.1,2023-04-27 12:05:46
209346,meduk2/capstone/power1,4/27/2023,12:05:47,1.09,2023-04-27 12:05:47
209347,meduk2/capstone/power1,4/27/2023,12:05:48,1.0,2023-04-27 12:05:48
209348,meduk2/capstone/power1,4/27/2023,12:05:49,1.1,2023-04-27 12:05:49
209349,meduk2/capstone/power1,4/27/2023,12:05:50,1.17,2023-04-27 12:05:50
209350,meduk2/capstone/power1,4/27/2023,12:05:51,1.05,2023-04-27 12:05:51
209351,meduk2/capstone/power1,4/27/2023,12:05:53,1.11,2023-04-27 12:05:53
209352,meduk2/capstone/power1,4/27/2023,12:05:54,1.07,2023-04-27 12:05:54
209353,meduk2/capstone/power1,4/27/2023,12:05:55,1.04,2023-04-27 12:05:55
209354,meduk2/capstone/power1,4/27/2023,12:05:56,1.38,2023-04-27 12:05:56
209355,meduk2/capstone/power1,4/27/2023,12:05:57,1.37,2023-04-27 12:05:57
209356,meduk2/capstone/power1,4/27/2023,12:05:58,1.06,2023-04-27 12:05:58
209357,meduk2/capstone/power1,4/27/2023,12:05:59,1.13,2023-04-27 12:05:59
209358,meduk2/capstone/power1,4/27/2023,12:06:00,1.4,2023-04-27 12:06:00
209359,meduk2/capstone/power1,4/27/2023,12:06:02,1.07,2023-04-27 12:06:02
209360,meduk2/capstone/power1,4/27/2023,12:06:03,1.32,2023-04-27 12:06:03
209361,meduk2/capstone/power1,4/27/2023,12:06:04,1.09,2023-04-27 12:06:04
209362,meduk2/capstone/power1,4/27/2023,12:06:05,1.16,2023-04-27 12:06:05
209363,meduk2/capstone/power1,4/27/2023,12:06:06,1.13,2023-04-27 12:06:06
209364,meduk2/capstone/power1,4/27/2023,12:06:07,1.08,2023-04-27 12:06:07
209365,meduk2/capstone/power1,4/27/2023,12:06:08,1.11,2023-04-27 12:06:08
209366,meduk2/capstone/power1,4/27/2023,12:06:09,1.77,2023-04-27 12:06:09
209367,meduk2/capstone/power1,4/27/2023,12:06:11,1.22,2023-04-27 12:06:11
209368,meduk2/capstone/power1,4/27/2023,12:06:12,1.33,2023-04-27 12:06:12
209369,meduk2/capstone/power1,4/27/2023,12:06:13,1.91,2023-04-27 12:06:13
209370,meduk2/capstone/power1,4/27/2023,12:06:14,1.24,2023-04-27 12:06:14
209371,meduk2/capstone/power1,4/27/2023,12:06:15,1.28,2023-04-27 12:06:15
209372,meduk2/capstone/power1,4/27/2023,12:06:16,1.23,2023-04-27 12:06:16
209373,meduk2/capstone/power1,4/27/2023,12:06:17,1.03,2023-04-27 12:06:17
209374,meduk2/capstone/power1,4/27/2023,12:06:19,1.26,2023-04-27 12:06:19
209375,meduk2/capstone/power1,4/27/2023,12:06:20,1.27,2023-04-27 12:06:20
209376,meduk2/capstone/power1,4/27/2023,12:06:21,1.27,2023-04-27 12:06:21
209377,meduk2/capstone/power1,4/27/2023,12:06:22,1.17,2023-04-27 12:06:22
209378,meduk2/capstone/power1,4/27/2023,12:06:23,1.18,2023-04-27 12:06:23
209379,meduk2/capstone/power1,4/27/2023,12:06:24,1.06,2023-04-27 12:06:24
209380,meduk2/capstone/power1,4/27/2023,12:06:25,1.55,2023-04-27 12:06:25
209381,meduk2/capstone/power1,4/27/2023,12:06:26,1.12,2023-04-27 12:06:26
209382,meduk2/capstone/power1,4/27/2023,12:06:28,1.19,2023-04-27 12:06:28
209383,meduk2/capstone/power1,4/27/2023,12:06:29,1.2,2023-04-27 12:06:29
209384,meduk2/capstone/power1,4/27/2023,12:06:30,1.32,2023-04-27 12:06:30
209385,meduk2/capstone/power1,4/27/2023,12:06:31,1.19,2023-04-27 12:06:31
209386,meduk2/capstone/power1,4/27/2023,12:06:32,1.18,2023-04-27 12:06:32
209387,meduk2/capstone/power1,4/27/2023,12:06:33,1.1,2023-04-27 12:06:33
209388,meduk2/capstone/power1,4/27/2023,12:06:34,1.64,2023-04-27 12:06:34
209389,meduk2/capstone/power1,4/27/2023,12:06:36,1.48,2023-04-27 12:06:36
209390,meduk2/capstone/power1,4/27/2023,12:06:37,1.03,2023-04-27 12:06:37
209391,meduk2/capstone/power1,4/27/2023,12:06:38,1.21,2023-04-27 12:06:38
209392,meduk2/capstone/power1,4/27/2023,12:06:39,1.05,2023-04-27 12:06:39
209393,meduk2/capstone/power1,4/27/2023,12:06:40,1.4,2023-04-27 12:06:40
209394,meduk2/capstone/power1,4/27/2023,12:06:41,1.09,2023-04-27 12:06:41
209395,meduk2/capstone/power1,4/27/2023,12:06:42,1.08,2023-04-27 12:06:42
209396,meduk2/capstone/power1,4/27/2023,12:06:43,1.09,2023-04-27 12:06:43
209397,meduk2/capstone/power1,4/27/2023,12:06:45,1.05,2023-04-27 12:06:45
209398,meduk2/capstone/power1,4/27/2023,12:06:46,1.06,2023-04-27 12:06:46
209399,meduk2/capstone/power1,4/27/2023,12:06:47,0.98,2023-04-27 12:06:47
209400,meduk2/capstone/power1,4/27/2023,12:06:48,1.06,2023-04-27 12:06:48
209401,meduk2/capstone/power1,4/27/2023,12:06:49,1.15,2023-04-27 12:06:49
209402,meduk2/capstone/power1,4/27/2023,12:06:50,1.22,2023-04-27 12:06:50
209403,meduk2/capstone/power1,4/27/2023,12:06:51,1.08,2023-04-27 12:06:51
209404,meduk2/capstone/power1,4/27/2023,12:06:52,1.1,2023-04-27 12:06:52
209405,meduk2/capstone/power1,4/27/2023,12:06:54,1.17,2023-04-27 12:06:54
209406,meduk2/capstone/power1,4/27/2023,12:06:55,1.05,2023-04-27 12:06:55
209407,meduk2/capstone/power1,4/27/2023,12:06:56,1.03,2023-04-27 12:06:56
209408,meduk2/capstone/power1,4/27/2023,12:06:57,1.16,2023-04-27 12:06:57
209409,meduk2/capstone/power1,4/27/2023,12:06:58,1.15,2023-04-27 12:06:58
209410,meduk2/capstone/power1,4/27/2023,12:06:59,1.38,2023-04-27 12:06:59
209411,meduk2/capstone/power1,4/27/2023,12:07:00,1.24,2023-04-27 12:07:00
209412,meduk2/capstone/power1,4/27/2023,12:07:02,1.0,2023-04-27 12:07:02
209413,meduk2/capstone/power1,4/27/2023,12:07:03,1.02,2023-04-27 12:07:03
209414,meduk2/capstone/power1,4/27/2023,12:07:04,1.11,2023-04-27 12:07:04
209415,meduk2/capstone/power1,4/27/2023,12:07:05,1.3,2023-04-27 12:07:05
209416,meduk2/capstone/power1,4/27/2023,12:07:06,1.19,2023-04-27 12:07:06
209417,meduk2/capstone/power1,4/27/2023,12:07:07,1.1,2023-04-27 12:07:07
209418,meduk2/capstone/power1,4/27/2023,12:07:08,1.09,2023-04-27 12:07:08
209419,meduk2/capstone/power1,4/27/2023,12:07:09,1.06,2023-04-27 12:07:09
209420,meduk2/capstone/power1,4/27/2023,12:07:11,1.24,2023-04-27 12:07:11
209421,meduk2/capstone/power1,4/27/2023,12:07:12,1.09,2023-04-27 12:07:12
209422,meduk2/capstone/power1,4/27/2023,12:07:13,1.19,2023-04-27 12:07:13
209423,meduk2/capstone/power1,4/27/2023,12:07:14,1.74,2023-04-27 12:07:14
209424,meduk2/capstone/power1,4/27/2023,12:07:15,0.98,2023-04-27 12:07:15
209425,meduk2/capstone/power1,4/27/2023,12:07:16,1.14,2023-04-27 12:07:16
209426,meduk2/capstone/power1,4/27/2023,12:07:17,1.14,2023-04-27 12:07:17
209427,meduk2/capstone/power1,4/27/2023,12:07:18,1.32,2023-04-27 12:07:18
209428,meduk2/capstone/power1,4/27/2023,12:07:20,1.33,2023-04-27 12:07:20
209429,meduk2/capstone/power1,4/27/2023,12:07:21,1.18,2023-04-27 12:07:21
209430,meduk2/capstone/power1,4/27/2023,12:07:22,1.03,2023-04-27 12:07:22
209431,meduk2/capstone/power1,4/27/2023,12:07:23,1.09,2023-04-27 12:07:23
209432,meduk2/capstone/power1,4/27/2023,12:07:24,1.15,2023-04-27 12:07:24
209433,meduk2/capstone/power1,4/27/2023,12:07:25,1.16,2023-04-27 12:07:25
209434,meduk2/capstone/power1,4/27/2023,12:07:26,1.14,2023-04-27 12:07:26
209435,meduk2/capstone/power1,4/27/2023,12:07:28,1.01,2023-04-27 12:07:28
209436,meduk2/capstone/power1,4/27/2023,12:07:29,1.1,2023-04-27 12:07:29
209437,meduk2/capstone/power1,4/27/2023,12:07:30,1.12,2023-04-27 12:07:30
209438,meduk2/capstone/power1,4/27/2023,12:07:31,0.98,2023-04-27 12:07:31
209439,meduk2/capstone/power1,4/27/2023,12:07:32,1.1,2023-04-27 12:07:32
209440,meduk2/capstone/power1,4/27/2023,12:07:33,0.99,2023-04-27 12:07:33
209441,meduk2/capstone/power1,4/27/2023,12:07:34,1.06,2023-04-27 12:07:34
209442,meduk2/capstone/power1,4/27/2023,12:07:35,1.32,2023-04-27 12:07:35
209443,meduk2/capstone/power1,4/27/2023,12:07:37,1.21,2023-04-27 12:07:37
209444,meduk2/capstone/power1,4/27/2023,12:07:38,1.28,2023-04-27 12:07:38
209445,meduk2/capstone/power1,4/27/2023,12:07:39,1.83,2023-04-27 12:07:39
209446,meduk2/capstone/power1,4/27/2023,12:07:40,1.81,2023-04-27 12:07:40
209447,meduk2/capstone/power1,4/27/2023,12:07:41,1.22,2023-04-27 12:07:41
209448,meduk2/capstone/power1,4/27/2023,12:07:42,0.97,2023-04-27 12:07:42
209449,meduk2/capstone/power1,4/27/2023,12:07:43,1.16,2023-04-27 12:07:43
209450,meduk2/capstone/power1,4/27/2023,12:07:45,1.47,2023-04-27 12:07:45
209451,meduk2/capstone/power1,4/27/2023,12:07:46,1.15,2023-04-27 12:07:46
209452,meduk2/capstone/power1,4/27/2023,12:07:47,1.0,2023-04-27 12:07:47
209453,meduk2/capstone/power1,4/27/2023,12:07:48,1.09,2023-04-27 12:07:48
209454,meduk2/capstone/power1,4/27/2023,12:07:49,1.08,2023-04-27 12:07:49
209455,meduk2/capstone/power1,4/27/2023,12:07:50,1.12,2023-04-27 12:07:50
209456,meduk2/capstone/power1,4/27/2023,12:07:51,1.14,2023-04-27 12:07:51
209457,meduk2/capstone/power1,4/27/2023,12:07:52,1.27,2023-04-27 12:07:52
209458,meduk2/capstone/power1,4/27/2023,12:07:54,1.36,2023-04-27 12:07:54
209459,meduk2/capstone/power1,4/27/2023,12:07:55,1.12,2023-04-27 12:07:55
209460,meduk2/capstone/power1,4/27/2023,12:07:56,1.06,2023-04-27 12:07:56
209461,meduk2/capstone/power1,4/27/2023,12:07:57,1.35,2023-04-27 12:07:57
209462,meduk2/capstone/power1,4/27/2023,12:07:58,1.28,2023-04-27 12:07:58
209463,meduk2/capstone/power1,4/27/2023,12:07:59,1.44,2023-04-27 12:07:59
209464,meduk2/capstone/power1,4/27/2023,12:08:00,1.17,2023-04-27 12:08:00
209465,meduk2/capstone/power1,4/27/2023,12:08:01,1.08,2023-04-27 12:08:01
209466,meduk2/capstone/power1,4/27/2023,12:08:03,1.3,2023-04-27 12:08:03
209467,meduk2/capstone/power1,4/27/2023,12:08:04,1.75,2023-04-27 12:08:04
209468,meduk2/capstone/power1,4/27/2023,12:08:05,1.25,2023-04-27 12:08:05
209469,meduk2/capstone/power1,4/27/2023,12:08:06,1.07,2023-04-27 12:08:06
209470,meduk2/capstone/power1,4/27/2023,12:08:07,1.16,2023-04-27 12:08:07
209471,meduk2/capstone/power1,4/27/2023,12:08:08,1.08,2023-04-27 12:08:08
209472,meduk2/capstone/power1,4/27/2023,12:08:09,1.09,2023-04-27 12:08:09
209473,meduk2/capstone/power1,4/27/2023,12:08:11,1.04,2023-04-27 12:08:11
209474,meduk2/capstone/power1,4/27/2023,12:08:12,1.02,2023-04-27 12:08:12
209475,meduk2/capstone/power1,4/27/2023,12:08:13,1.02,2023-04-27 12:08:13
209476,meduk2/capstone/power1,4/27/2023,12:08:14,1.02,2023-04-27 12:08:14
209477,meduk2/capstone/power1,4/27/2023,12:08:15,1.02,2023-04-27 12:08:15
209478,meduk2/capstone/power1,4/27/2023,12:08:16,1.24,2023-04-27 12:08:16
209479,meduk2/capstone/power1,4/27/2023,12:08:17,1.02,2023-04-27 12:08:17
209480,meduk2/capstone/power1,4/27/2023,12:08:18,1.09,2023-04-27 12:08:18
209481,meduk2/capstone/power1,4/27/2023,12:08:20,1.18,2023-04-27 12:08:20
209482,meduk2/capstone/power1,4/27/2023,12:08:21,1.03,2023-04-27 12:08:21
209483,meduk2/capstone/power1,4/27/2023,12:08:22,1.35,2023-04-27 12:08:22
209484,meduk2/capstone/power1,4/27/2023,12:08:23,1.01,2023-04-27 12:08:23
209485,meduk2/capstone/power1,4/27/2023,12:08:24,1.32,2023-04-27 12:08:24
209486,meduk2/capstone/power1,4/27/2023,12:08:25,1.07,2023-04-27 12:08:25
209487,meduk2/capstone/power1,4/27/2023,12:08:26,1.04,2023-04-27 12:08:26
209488,meduk2/capstone/power1,4/27/2023,12:08:27,1.14,2023-04-27 12:08:27
209489,meduk2/capstone/power1,4/27/2023,12:08:29,1.23,2023-04-27 12:08:29
209490,meduk2/capstone/power1,4/27/2023,12:08:30,1.01,2023-04-27 12:08:30
